adapt_lora,condition,epoch,gradient_norm_mean,historical_capacity,image_presentations,lora_learning_rate,macro_learning_rate,optimizer_steps,train_objective_accuracy,train_objective_nll,validation_accuracy,validation_nll,wall_seconds
True,"Frontier LoRA adaptation (H=4,096)",32,2.69930060335568,4096,142816,0.00016071099631664407,9.642659778998644e-06,2240,96.1460900739413,0.16099518824660028,79.993440472286,0.8500272789013976,1807.1682116687298
True,"Frontier LoRA adaptation (H=4,096)",33,2.4295777320861816,4096,147279,0.00014571631690161503,8.742979014096902e-06,2310,96.97512883710509,0.14513002608139206,79.66546408658577,0.8520006972400819,1863.6592102069408
True,"Frontier LoRA adaptation (H=4,096)",34,2.4476240847791946,4096,151742,0.00013118885625214283,7.87133137512857e-06,2380,96.59421913511092,0.14583072054955074,80.09183338799606,0.8490349559089558,1919.7239778209478
True,"Frontier LoRA adaptation (H=4,096)",35,2.5120188542774744,4096,156205,0.00011719217747107611,7.031530648264566e-06,2450,96.70625140040332,0.14546396535740502,80.58379796654641,0.8361347832809554,1976.2913528885692
True,"Frontier LoRA adaptation (H=4,096)",36,2.332571510757719,4096,160668,0.00010378752129100843,6.227251277460506e-06,2520,97.1767869146314,0.12519898949891708,80.64939324368646,0.8373178849262501,2032.4602834638208
True,"Frontier LoRA adaptation (H=4,096)",37,2.591855787379401,4096,165131,9.103353812304612e-05,5.462012287382767e-06,2590,96.3701546045261,0.15502829319848999,80.38701213512627,0.8422970119637714,2088.6460253037512
True,"Frontier LoRA adaptation (H=4,096)",38,2.5499750409807476,4096,169594,7.898603143920635e-05,4.739161886352381e-06,2660,96.43737396370155,0.15164408351497322,80.35421449655625,0.8457859173177618,2144.622052466497
True,"Frontier LoRA adaptation (H=4,096)",39,2.461158888680594,4096,174057,6.769771361124422e-05,4.061862816674653e-06,2730,96.66143849428636,0.13653878831233035,80.38701213512627,0.8459395849341133,2200.641613090411
True,"Frontier LoRA adaptation (H=4,096)",40,2.4493289125817164,4096,178520,5.721797527420586e-05,3.4330785164523514e-06,2800,96.90790947792965,0.13718949412914927,80.84617907510659,0.844272797441592,2257.009865967557
True,"Frontier LoRA adaptation (H=4,096)",41,2.4187378202165877,4096,182983,4.759266922382874e-05,2.8555601534297244e-06,2870,96.90790947792965,0.1384138816038162,80.35421449655625,0.8521043721790508,2313.05753724277
True,"Frontier LoRA adaptation (H=4,096)",42,2.26374905024256,4096,187446,3.886390979331856e-05,2.3318345875991137e-06,2940,97.06475464933901,0.1245897230801763,80.32141685798622,0.8411538764350568,2369.7781198620796
True,"Frontier LoRA adaptation (H=4,096)",43,2.452128093583243,4096,191909,3.1069888587306814e-05,1.8641933152384087e-06,3010,96.86309657181268,0.1379385428019444,80.48540505083633,0.8415306106322161,2427.718194294721
True,"Frontier LoRA adaptation (H=4,096)",44,2.357278742960521,4096,196372,2.4244707379219345e-05,1.4546824427531606e-06,3080,97.04234819628053,0.13066707409579417,80.48540505083633,0.8382225787299467,2485.921473070979
True,"Frontier LoRA adaptation (H=4,096)",45,2.319213300517627,4096,200835,1.8418228903194958e-05,1.1050937341916975e-06,3150,96.97512883710509,0.12218094203281424,80.55100032797638,0.8388318255441077,2544.145890403539
True,"Frontier LoRA adaptation (H=4,096)",46,2.451609029514449,4096,205298,1.3615946193395273e-05,8.169567716037163e-07,3220,96.93031593098813,0.1360817206912903,80.48540505083633,0.8389563862321102,2600.4075018707663
True,"Frontier LoRA adaptation (H=4,096)",47,2.294712426832744,4096,209761,9.858871042393959e-06,5.915322625436375e-07,3290,97.28881917992382,0.11609169653170905,80.48540505083633,0.8376716058267535,2656.8269056174904
True,"Frontier LoRA adaptation (H=4,096)",48,2.20755303055048,4096,214224,7.1634420666839704e-06,4.298065240010382e-07,3360,97.26641272686534,0.11892938205219827,80.45260741226632,0.8367991248831744,2713.2658959124237
True,"Frontier LoRA adaptation (H=4,096)",49,2.2831675278288976,4096,218687,5.541452781549079e-06,3.324871668929447e-07,3430,97.04234819628053,0.12356326335912965,80.45260741226632,0.8370733145378816,2769.5783600471914
True,"Frontier LoRA adaptation (H=4,096)",50,2.229041608742305,4096,223150,5e-06,3.0000000000000004e-07,3500,97.33363208604078,0.11779510560870143,80.55100032797638,0.8364809611149403,2826.030180286616
True,"Frontier LoRA adaptation (H=8,192)",1,10.22531325069826,8192,8559,0.0002,1.2e-05,134,5.865171164855708,4.968095307205865,37.422105608396194,3.0429789392077833,98.16063943132758
True,"Frontier LoRA adaptation (H=8,192)",2,9.064428966436813,8192,17118,0.0004,2.4e-05,268,55.9527982240916,2.030732522209694,75.1393899639226,1.0514113494082333,196.66995208896697
True,"Frontier LoRA adaptation (H=8,192)",3,7.292814130213723,8192,25677,0.0004998686487941308,2.9992118927647847e-05,402,70.95455076527632,1.271878311241017,80.15742866513611,0.8068159146557561,296.0419647283852
True,"Frontier LoRA adaptation (H=8,192)",4,6.269874092358262,8192,34236,0.000498794709329527,2.992768255977162e-05,536,77.36885150134361,0.9748758542675576,82.87963266644802,0.6963340619150714,394.94705063663423
True,"Frontier LoRA adaptation (H=8,192)",5,5.7175181232281584,8192,42795,0.000496643447403116,2.979860684418696e-05,670,80.99076994976049,0.8163782824616466,83.73237126926861,0.6620922576563989,498.3942839689553
True,"Frontier LoRA adaptation (H=8,192)",6,5.2477297729520656,8192,51354,0.0004934242728913865,2.960545637348319e-05,804,83.8999883163921,0.6883379896885742,83.10921613643818,0.6568298070850667,601.8567736633122
True,"Frontier LoRA adaptation (H=8,192)",7,4.979974412206394,8192,59913,0.0004891512668479646,2.9349076010877876e-05,938,85.08003271410212,0.6390988846529392,83.46999016070843,0.6454910198247953,703.9678708016872
True,"Frontier LoRA adaptation (H=8,192)",8,4.75487664030559,8192,68472,0.0004838431199114052,2.9030587194684313e-05,1072,86.28344432760836,0.5743417749896285,83.60118071498852,0.6430226867415546,800.6857038848102
True,"Frontier LoRA adaptation (H=8,192)",9,4.635201573371887,8192,77031,0.00047752305055010695,2.865138303300642e-05,1206,87.52190676480897,0.5409615852381807,84.09314529353887,0.6534067449823057,898.5990712475032
True,"Frontier LoRA adaptation (H=8,192)",10,4.361302977177634,8192,85590,0.0004702187035019598,2.821312221011759e-05,1340,89.22771351793433,0.4812483788093739,83.5683830764185,0.6504337208198304,997.1802581679076
True,"Frontier LoRA adaptation (H=8,192)",11,4.332499129558677,8192,94149,0.0004619620288529613,2.7717721731177676e-05,1474,89.16929547844374,0.46938367062103026,83.66677599212856,0.6582779876518813,1096.9204265922308
True,"Frontier LoRA adaptation (H=8,192)",12,4.270259369665117,8192,102708,0.00045278914228372586,2.7167348537023552e-05,1608,89.54317093118355,0.4540079236935895,83.27320432928829,0.6753794531542264,1196.1500277724117
True,"Frontier LoRA adaptation (H=8,192)",13,4.137758815466468,8192,111267,0.00044274016709518665,2.65644100257112e-05,1742,90.04556607080266,0.4224011864335142,84.09314529353887,0.6540626108001278,1296.8474361933768
True,"Frontier LoRA adaptation (H=8,192)",14,3.9217865075638043,8192,119826,0.000431859058704487,2.591154352226922e-05,1876,91.02698913424466,0.39062648059636834,83.01082322072811,0.6761503010040113,1398.2113226801157
True,"Frontier LoRA adaptation (H=8,192)",15,3.9488422799466263,8192,128385,0.00042019341237873806,2.521160474272428e-05,2010,91.50601705806753,0.3675605256029038,83.63397835355855,0.6663138082122052,1496.3037964124233
True,"Frontier LoRA adaptation (H=8,192)",16,3.9315836945576454,8192,136944,0.0004077942550476391,2.4467655302858348e-05,2144,91.23729407641079,0.3817969375799326,83.53558543784847,0.6812149321849169,1593.4265511166304
True,"Frontier LoRA adaptation (H=8,192)",17,3.871533084271559,8192,145503,0.0003947158221055948,2.368294932633569e-05,2278,91.20224325271644,0.36815705440328256,83.1420137750082,0.680858219831097,1690.3433877639472
True,"Frontier LoRA adaptation (H=8,192)",18,3.6489718529715467,8192,154062,0.0003810153201796255,2.286091921077753e-05,2412,92.3589204346302,0.3347339023425627,83.6995736306986,0.6655342800181668,1787.6054822597653
True,"Frontier LoRA adaptation (H=8,192)",19,3.5828021471180134,8192,162621,0.00036675267690075125,2.2005160614045074e-05,2546,92.62764341628694,0.33037868327717873,83.53558543784847,0.6784203142445765,1888.399164441973
True,"Frontier LoRA adaptation (H=8,192)",20,3.634065491050037,8192,171180,0.00035199027877337927,2.1119416726402754e-05,2680,92.53417455310199,0.323750490367322,83.17481141357823,0.6933268487316618,1999.4575822800398
True,"Frontier LoRA adaptation (H=8,192)",21,3.4736857031708332,8192,179739,0.00033679269828928586,2.0207561897357153e-05,2814,93.07162051641546,0.29573445780308727,82.87963266644802,0.7022964268600249,2110.649530151859
True,"Frontier LoRA adaptation (H=8,192)",22,3.551310938685688,8192,188298,0.0003212264114798291,1.9273584688789745e-05,2948,92.87299918214745,0.2978021870401505,83.27320432928829,0.6903397362128209,2221.987865494564
True,"Frontier LoRA adaptation (H=8,192)",23,3.284416760971297,8192,196857,0.00030535950714185043,1.8321570428511026e-05,3082,93.8310550297932,0.2688436766402829,82.97802558215808,0.7100532121367438,2332.9985623080283
True,"Frontier LoRA adaptation (H=8,192)",24,3.3690970210886713,8192,205416,0.0002892613890091501,1.7355683340549008e-05,3216,93.76095338240448,0.2746584200666864,83.92915710068876,0.6778045215150027,2444.4413344915956
True,"Frontier LoRA adaptation (H=8,192)",25,3.1930961448754838,8192,213975,0.000273002472172269,1.6380148330336138e-05,3350,94.19324687463488,0.25589272206820457,83.73237126926861,0.6820332197800508,2555.299773711711
True,"Frontier LoRA adaptation (H=8,192)",26,3.1543911393009014,8192,222534,0.0002566538750744764,1.5399232504468585e-05,3484,94.3217665615142,0.24642056730225592,83.30600196785831,0.6739823412371292,2666.3295068778098
True,"Frontier LoRA adaptation (H=8,192)",27,3.1993392527993048,8192,231093,0.00024028710843120943,1.4417226505872566e-05,3618,94.25166491412548,0.2445511826149617,83.66677599212856,0.6947218537447921,2777.4289174564183
True,"Frontier LoRA adaptation (H=8,192)",28,3.0541564617584003,8192,239652,0.00022397376243366598,1.3438425746019959e-05,3752,94.84752891692955,0.22589956948043782,83.17481141357823,0.6881558001334646,2888.3503212556243
True,"Frontier LoRA adaptation (H=8,192)",29,3.030152020169728,8192,248211,0.00020778519360476218,1.246711161628573e-05,3886,94.85921252482767,0.22178266708337477,83.20760905214824,0.6856797894871638,2999.499934360385
True,"Frontier LoRA adaptation (H=8,192)",30,3.0139820815911933,8192,256770,0.00019179221267718224,1.1507532760630935e-05,4020,95.09288468279004,0.21029599454723544,83.46999016070843,0.6846096223985692,3110.239120164886
True,"Frontier LoRA adaptation (H=8,192)",31,3.0186004131587585,8192,265329,0.00017606477485878046,1.0563886491526828e-05,4154,95.04615025119757,0.21247288889382984,83.40439488356839,0.6954478222880452,3220.9621027912945
True,"Frontier LoRA adaptation (H=8,192)",32,2.9580275594298517,8192,273888,0.0001606716738401503,9.640300430409018e-06,4288,95.10456829068816,0.19965720146055296,82.87963266644802,0.7026615637018861,3331.8922487404197
True,"Frontier LoRA adaptation (H=8,192)",33,2.8650838683790236,8192,282447,0.0001456802408828092,8.740814452968552e-06,4422,95.27982240915995,0.1976288620006928,83.27320432928829,0.6793589418385607,3443.064762448892
True,"Frontier LoRA adaptation (H=8,192)",34,2.795712599781022,8192,291006,0.00013115605030422268,7.86936301825336e-06,4556,95.67706507769599,0.17923410112354463,83.33879960642834,0.6748232849311265,3553.852078575641
True,"Frontier LoRA adaptation (H=8,192)",35,2.8061248339823823,8192,299565,0.00011716263264791083,7.02975795887465e-06,4690,95.8055847645753,0.17805883739300735,83.73237126926861,0.6793453758292294,3664.884168367833
True,"Frontier LoRA adaptation (H=8,192)",36,2.628445777875274,8192,308124,0.00010376119679326732,6.225671807596039e-06,4824,96.33134711999065,0.16378913996500702,83.63397835355855,0.6877608751226308,3775.9019676484168
True,"Frontier LoRA adaptation (H=8,192)",37,2.8225237438038215,8192,316683,9.101036222061281e-05,5.460621733236768e-06,4958,95.64201425400164,0.18335711685822018,84.06034765496884,0.6842823697919336,3886.7992362231016
True,"Frontier LoRA adaptation (H=8,192)",38,2.8140170040415295,8192,325242,7.896590260259069e-05,4.737954156155442e-06,5092,95.66538146979788,0.1836609740251135,83.6995736306986,0.6835861719018242,3997.722939822823
True,"Frontier LoRA adaptation (H=8,192)",39,2.7650117153552043,8192,333801,6.768050184346399e-05,4.060830110607839e-06,5226,95.91073723565837,0.1718607076711083,83.6995736306986,0.6850973506488344,4108.962975319475
True,"Frontier LoRA adaptation (H=8,192)",40,2.5831792648158856,8192,342360,5.720352363342882e-05,3.4322114180057294e-06,5360,96.4832340226662,0.15945933052891534,83.60118071498852,0.6845284033775643,4219.85834624432
True,"Frontier LoRA adaptation (H=8,192)",41,2.7349113915393604,8192,350919,4.758079552594055e-05,2.854847731556433e-06,5494,95.94578805935272,0.16910675293737126,83.66677599212856,0.6832676722050183,4330.547785714269
True,"Frontier LoRA adaptation (H=8,192)",42,2.6153759582718807,8192,359478,3.8854408482523445e-05,2.331264508951407e-06,5628,96.4832340226662,0.15418334973305517,83.73237126926861,0.6815322107782361,4441.713201796636
True,"Frontier LoRA adaptation (H=8,192)",43,2.716587417161287,8192,368037,3.1062532761880695e-05,1.8637519657128417e-06,5762,96.01588970674145,0.16829954352191095,83.60118071498852,0.6795437275757357,4550.364556448534
True,"Frontier LoRA adaptation (H=8,192)",44,2.6178278945275206,8192,376596,2.423925095862539e-05,1.4543550575175235e-06,5896,96.24956186470382,0.15430684921994695,83.73237126926861,0.6769061621856439,4645.524434987456
True,"Frontier LoRA adaptation (H=8,192)",45,2.62637523928685,8192,385155,1.8414408921943328e-05,1.1048645353165997e-06,6030,96.20282743311134,0.16101232104552712,83.79796654640866,0.676894291458305,4751.100028760731
True,"Frontier LoRA adaptation (H=8,192)",46,2.727630109929327,8192,393714,1.3613485206285206e-05,8.168091123771124e-07,6164,96.09767496202828,0.16786581834268732,83.89635946211872,0.6757591268827814,4862.118710400537
True,"Frontier LoRA adaptation (H=8,192)",47,2.6232307855762653,8192,402273,9.85747962512816e-06,5.914487775076896e-07,6298,96.26124547260194,0.15941272934876755,83.96195473925877,0.6757789810746175,4972.778499402106
True,"Frontier LoRA adaptation (H=8,192)",48,2.4955254470679296,8192,410832,7.162821395284225e-06,4.2976928371705353e-07,6432,96.74027339642481,0.1401369178360597,83.76516890783864,0.6749479794901057,5083.538830963895
True,"Frontier LoRA adaptation (H=8,192)",49,2.602864103975581,8192,419391,5.5412972735449975e-06,3.324778364126998e-07,6566,96.43649959107373,0.15833887918514408,83.66677599212856,0.6742056561673653,5183.800407731906
True,"Frontier LoRA adaptation (H=8,192)",50,2.544656694825016,8192,427950,5e-06,3.0000000000000004e-07,6700,96.57670288585115,0.15117656679016392,83.63397835355855,0.6739440628957576,5290.991977732629
True,"Frontier LoRA adaptation (H=11,827; full fit)",1,10.179862366920991,11827,12194,0.0001997907949790795,1.1987447698744771e-05,191,12.186321141545022,4.584487937563107,58.41259429321089,1.8829720842130617,151.7897761221975
True,"Frontier LoRA adaptation (H=11,827; full fit)",2,8.574259765485195,11827,24388,0.000399581589958159,2.3974895397489543e-05,382,62.78497621781204,1.6828024440150349,78.7143325680551,0.8959340351689015,304.4192614145577
True,"Frontier LoRA adaptation (H=11,827; full fit)",3,6.856260651693294,11827,36582,0.000499868854930181,2.9992131295810863e-05,573,72.9539117598819,1.1793938083532933,81.73171531649722,0.7158899291611843,457.13577295280993
True,"Frontier LoRA adaptation (H=11,827; full fit)",4,6.179230422873772,11827,48776,0.0004987953199714215,2.992771919828529e-05,764,77.52993275381336,0.9635355745903367,82.48606100360774,0.6574173743078144,609.6021980214864
True,"Frontier LoRA adaptation (H=11,827; full fit)",5,5.52823762494232,11827,60970,0.0004966444421599779,2.9798666529598673e-05,955,81.0890601935378,0.7977018753622367,84.88028861921941,0.589672652257392,762.0875256899744
True,"Frontier LoRA adaptation (H=11,827; full fit)",6,5.202773786964217,11827,73164,0.0004934256298469198,2.960553779081519e-05,1146,83.3606691815647,0.7040015767006594,84.55231223351919,0.6337733683174811,914.6039837673306
True,"Frontier LoRA adaptation (H=11,827; full fit)",7,4.970224250673623,11827,85358,0.0004891529627331528,2.934917776398917e-05,1337,84.85320649499754,0.646777717015656,84.91308625778944,0.5962345427315757,1066.609032139182
True,"Frontier LoRA adaptation (H=11,827; full fit)",8,4.746503466710994,11827,97552,0.0004838451302821123,2.903070781692674e-05,1528,86.03411513859275,0.5950748661961617,85.47064611347983,0.5840400296690113,1219.3015372231603
True,"Frontier LoRA adaptation (H=11,827; full fit)",9,4.59774246016098,11827,109746,0.00047752534996847463,2.865152099810848e-05,1719,87.24782680006561,0.5511984469285652,84.68350278779928,0.5988492199380736,1371.9638741835952
True,"Frontier LoRA adaptation (H=11,827; full fit)",10,4.436195663132593,11827,121940,0.0004702212657204812,2.821327594322887e-05,1910,87.87928489421027,0.506467374207564,84.97868153492948,0.5920319023895514,1524.3737227618694
True,"Frontier LoRA adaptation (H=11,827; full fit)",11,4.269405916723281,11827,134134,0.0004619648270001065,2.771788962000639e-05,2101,88.9945875020502,0.4764841214856183,84.88028861921941,0.6011469081879913,1676.7338393256068
True,"Frontier LoRA adaptation (H=11,827; full fit)",12,4.259126753083074,11827,146328,0.00045279214904999954,2.7167528942999975e-05,2292,88.79776939478432,0.47401281945408613,85.5690390291899,0.5802636201282375,1829.7457425184548
True,"Frontier LoRA adaptation (H=11,827; full fit)",13,4.200534823677303,11827,158522,0.00044274335491850176,2.6564601295110107e-05,2483,89.50303427915368,0.450146578014024,85.8642177763201,0.5709725458452294,1976.3520485535264
True,"Frontier LoRA adaptation (H=11,827; full fit)",14,3.987519051392041,11827,170716,0.0004318623999537575,2.591174399722545e-05,2674,90.47892406101361,0.4062962603995267,84.81469334207937,0.5923232018810759,2120.6524302009493
True,"Frontier LoRA adaptation (H=11,827; full fit)",15,3.9102230952048176,11827,182910,0.00042019687953461117,2.521181277207667e-05,2865,91.00377234705593,0.3875961658777478,85.07707445063956,0.5795436739022319,2273.0362579636276
True,"Frontier LoRA adaptation (H=11,827; full fit)",16,3.940403143148772,11827,195104,0.00040779782087931396,2.4467869252758838e-05,3056,90.86435952107594,0.38822607312101565,85.53624139061988,0.5938038417807404,2425.330152666196
True,"Frontier LoRA adaptation (H=11,827; full fit)",17,3.9101990274109766,11827,207298,0.000394719459842708,2.368316759056248e-05,3247,91.06117762834181,0.3826657334018461,84.68350278779928,0.6225231535984438,2577.2119371723384
True,"Frontier LoRA adaptation (H=11,827; full fit)",18,3.685687736690981,11827,219492,0.000381019003678221,2.2861140220693262e-05,3438,91.9304576020994,0.34502938936748756,85.73302722204001,0.5956794711244657,2729.6429967470467
True,"Frontier LoRA adaptation (H=11,827; full fit)",19,3.7020494101559303,11827,231686,0.0003667563808023936,2.2005382848143616e-05,3629,91.92225684762998,0.34601175845676274,85.17546736634962,0.6111011314329533,2881.681864494458
True,"Frontier LoRA adaptation (H=11,827; full fit)",20,3.707258984056443,11827,243880,0.00035199397865652045,2.1119638719391226e-05,3820,91.75004100377235,0.3536730454909287,85.20826500491964,0.6198804435592357,3034.0278615560383
True,"Frontier LoRA adaptation (H=11,827; full fit)",21,3.5874087872929596,11827,256074,0.0003367963708120446,2.0207782248722674e-05,4011,92.66032474987699,0.3195016681708057,85.07707445063956,0.6015227059138802,3186.68277987279
True,"Frontier LoRA adaptation (H=11,827; full fit)",22,3.64806159503797,11827,268268,0.000321230034513402,1.9273802070804118e-05,4202,92.20108249958996,0.32891543100794085,84.81469334207937,0.607464067190739,3339.0867597106844
True,"Frontier LoRA adaptation (H=11,827; full fit)",23,3.474667832489413,11827,280462,0.0003053630598938349,1.8321783593630093e-05,4393,92.90634738395933,0.29478446221535415,85.37225319776977,0.5946357254123407,3491.577177571133
True,"Frontier LoRA adaptation (H=11,827; full fit)",24,3.468537962249436,11827,292656,0.000289264852136122,1.735589112816732e-05,4584,93.1031654912252,0.29421003486204095,85.5690390291899,0.6222717864429728,3643.548694487661
True,"Frontier LoRA adaptation (H=11,827; full fit)",25,3.385700460503863,11827,304850,0.00027300582788102913,1.6380349672861747e-05,4775,93.34918812530753,0.2836629322694719,85.04427681206953,0.6241042636659897,3795.7422154750675
True,"Frontier LoRA adaptation (H=11,827; full fit)",26,3.199119635901526,11827,317044,0.0002566571072114509,1.5399426432687053e-05,4966,94.08725602755453,0.24823481585523116,85.53624139061988,0.6174923773865967,3947.820433592424
True,"Frontier LoRA adaptation (H=11,827; full fit)",27,3.340524450022513,11827,329238,0.0002402902025595597,1.4417412153573582e-05,5157,93.59521075938986,0.2699878314821294,85.33945555919973,0.6123122161785162,4100.338744383305
True,"Frontier LoRA adaptation (H=11,827; full fit)",28,3.152953995459991,11827,341432,0.00022397670589774615,1.3438602353864769e-05,5348,94.35788092504511,0.2462096802617793,85.27386028205969,0.612338283172237,4252.255610622466
True,"Frontier LoRA adaptation (H=11,827; full fit)",29,3.0746820625210307,11827,353626,0.00020778797558163348,1.246727853489801e-05,5539,94.51369525996391,0.23197807760459196,85.53624139061988,0.6086962009578816,4405.0033968593925
True,"Frontier LoRA adaptation (H=11,827; full fit)",30,3.1311120125635754,11827,365820,0.00019179482421497772,1.1507689452898662e-05,5730,94.25127111694276,0.2355286401276591,85.43784847490981,0.6038969492826277,4557.335752291605
True,"Frontier LoRA adaptation (H=11,827; full fit)",31,3.1601512132514835,11827,378014,0.00017606720890179034,1.0564032534107421e-05,5921,94.4316877152698,0.23569331509139824,85.01147917349951,0.6231031793185866,4693.20445629023
True,"Frontier LoRA adaptation (H=11,827; full fit)",32,3.0809670970702046,11827,390208,0.00016067392524058045,9.640435514434826e-06,6112,94.68591110382155,0.21685022807852528,84.81469334207937,0.6194006262078916,4825.4992510303855
True,"Frontier LoRA adaptation (H=11,827; full fit)",33,2.9678944524046016,11827,402402,0.00014568230639924444,8.740938383954665e-06,6303,95.02214203706741,0.22225811833609552,85.24106264348967,0.6151473732532615,4957.728836141527
True,"Frontier LoRA adaptation (H=11,827; full fit)",34,2.9316189083129323,11827,414596,0.000131157928586907,7.86947571521442e-06,6494,95.15335410857799,0.20097533212013863,85.24106264348967,0.6246293059486997,5089.676575355232
True,"Frontier LoRA adaptation (H=11,827; full fit)",35,2.9305043229882006,11827,426790,0.000117164324211036,7.02985945266216e-06,6685,94.9483352468427,0.19572289410000338,85.01147917349951,0.6188694446272207,5221.859522322193
True,"Frontier LoRA adaptation (H=11,827; full fit)",36,2.808113706517594,11827,438984,0.00010376270397453605,6.225762238472163e-06,6876,95.6700016401509,0.1853023080507497,85.1426697277796,0.6191669925778528,5353.963810957968
True,"Frontier LoRA adaptation (H=11,827; full fit)",37,2.8395114409985966,11827,451178,9.101168912842357e-05,5.460701347705414e-06,7067,95.51418730523208,0.19027460897205423,85.07707445063956,0.6151758108267279,5486.148103900254
True,"Frontier LoRA adaptation (H=11,827; full fit)",38,2.8852016797864626,11827,463372,7.896705505125844e-05,4.738023303075506e-06,7258,95.28456618008858,0.19311326203511273,85.47064611347983,0.6152811960612566,5618.231154838577
True,"Frontier LoRA adaptation (H=11,827; full fit)",39,2.805492693529079,11827,475566,6.768148727696699e-05,4.06088923661802e-06,7449,95.59619484992619,0.18659913442125864,85.17546736634962,0.6129619020366325,5750.085743445903
True,"Frontier LoRA adaptation (H=11,827; full fit)",40,2.740157225993291,11827,487760,5.720435103823616e-05,3.4322610622941696e-06,7640,95.92422502870264,0.1772316133895819,85.30665792062972,0.6037680531142383,5881.9907991904765
True,"Frontier LoRA adaptation (H=11,827; full fit)",41,2.7552233769007377,11827,499954,4.7581475333540944e-05,2.8548885200124567e-06,7831,95.85861899294736,0.1759103766538793,85.24106264348967,0.6098119676914634,6013.951814886183
True,"Frontier LoRA adaptation (H=11,827; full fit)",42,2.7078082614154093,11827,512148,3.885495246233707e-05,2.331297147740224e-06,8022,95.85041823847794,0.17078574539228053,85.76582486061004,0.6078189353780225,6145.615504434332
True,"Frontier LoRA adaptation (H=11,827; full fit)",43,2.761472704834963,11827,524342,3.106295390528902e-05,1.8637772343173416e-06,8213,95.75200918484501,0.18009643514996693,85.70022958346999,0.6086833793712703,6276.797491205856
True,"Frontier LoRA adaptation (H=11,827; full fit)",44,2.6920523922792903,11827,536536,2.423956335491085e-05,1.454373801294651e-06,8404,96.02263408233557,0.1696116598938574,85.5690390291899,0.6046228665295253,6408.548711311072
True,"Frontier LoRA adaptation (H=11,827; full fit)",45,2.635655608242719,11827,548730,1.8414627626973922e-05,1.1048776576184352e-06,8595,95.98983106445793,0.16476572126917552,85.40505083633978,0.606971422309913,6540.102483291179
True,"Frontier LoRA adaptation (H=11,827; full fit)",46,2.7527118996175797,11827,560924,1.3613626104824077e-05,8.168175662894446e-07,8786,95.69460390355913,0.179884192003898,85.60183666775993,0.6042560394101942,6672.400201551616
True,"Frontier LoRA adaptation (H=11,827; full fit)",47,2.6521182891117965,11827,573118,9.85755928768401e-06,5.914535572610407e-07,8977,95.99803181892734,0.16884210819648254,85.66743194489997,0.6033821769056261,6803.8608092442155
True,"Frontier LoRA adaptation (H=11,827; full fit)",48,2.682326721115262,11827,585312,7.162856930451686e-06,4.2977141582710116e-07,9168,96.1046416270297,0.15773694364090365,85.63463430632994,0.6026380003456524,6935.750127233565
True,"Frontier LoRA adaptation (H=11,827; full fit)",49,2.7049048032748138,11827,597506,5.541306176808976e-06,3.324783706085385e-07,9359,96.06363785468263,0.1678574640906911,85.66743194489997,0.6024336785166019,7067.487159239128
True,"Frontier LoRA adaptation (H=11,827; full fit)",50,2.5940246866011494,11827,609700,5e-06,3.0000000000000004e-07,9550,96.28505822535674,0.16024674736947062,85.76582486061004,0.6022183958449572,7199.384225450456
False,"Frozen frontier, online full fit",1,10.32739424081373,11827,12194,,1.1987447698744771e-05,191,3.4689191405609314,5.133856654655978,14.988520826500492,4.15580735999508,51.603495648130774
False,"Frozen frontier, online full fit",2,9.260864754621895,11827,24388,,2.3974895397489543e-05,382,30.63801869772019,3.3544984141470704,53.0009839291571,2.2191426448252756,103.75638887286186
False,"Frozen frontier, online full fit",3,8.225055332583283,11827,36582,,2.9992131295810863e-05,573,54.87124815483025,2.0874123025061713,66.08724171859626,1.501630003001112,155.8459271863103
False,"Frozen frontier, online full fit",4,7.601541529151158,11827,48776,,2.992771919828529e-05,764,63.88387731671314,1.5759265531139803,70.31813709412923,1.2760224372060545,207.95229336246848
False,"Frozen frontier, online full fit",5,7.253192651958366,11827,60970,,2.9798666529598673e-05,955,68.82893226176809,1.3307277519272374,72.15480485405051,1.1787959030316517,260.2327484562993
False,"Frozen frontier, online full fit",6,7.019568365905921,11827,73164,,2.960553779081519e-05,1146,72.48646875512547,1.179495525688583,73.9914726139718,1.1079718707701776,312.47286479361355
False,"Frozen frontier, online full fit",7,6.841996312765551,11827,85358,,2.934917776398917e-05,1337,74.76627849762178,1.0727013273084283,74.54903246966218,1.0858132527202182,364.3754980880767
False,"Frozen frontier, online full fit",8,6.7502814088192284,11827,97552,,2.903070781692674e-05,1528,76.685255043464,0.9852614427015628,74.74581830108232,1.0526960140840074,416.43513053655624
False,"Frozen frontier, online full fit",9,6.602791576485359,11827,109746,,2.865152099810848e-05,1719,78.29260291946859,0.9233816041112709,74.94260413250245,1.0421284481360116,468.5497035756707
False,"Frozen frontier, online full fit",10,6.463048987363646,11827,121940,,2.821327594322887e-05,1910,80.07216663933082,0.8562473034651451,75.33617579534274,1.0315855156988267,520.5802905112505
False,"Frozen frontier, online full fit",11,6.344891046354284,11827,134134,,2.771788962000639e-05,2101,81.47449565360013,0.7981354738623075,75.72974745818301,1.0127528257235499,572.735663862899
False,"Frozen frontier, online full fit",12,6.305414379579235,11827,146328,,2.7167528942999975e-05,2292,82.17155978350009,0.7726535573442862,76.38570022958346,0.9985212036413066,624.8575735446066
